schema,population_sha256,benchmark_id,btor2_sha256,source_family_id,category,expected_verdict,baseline_verdict,expected_match,engine,proof_time_sec,error,fast_results_json
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-crafted/simple_vardep_1.btor2,3150ef2f78a175ae28043995f25c3925e942962edbc67d3e82abe3b359dcf831,8985f07c344b3a56534b126a46c6ed75559902a8cb2dd0cba9021d276ab0b277,loop-crafted,safe,unsat,true,ind,0.760198,,"{""ind"": {""error"": """", ""exit"": 1, ""time"": 0.5997362323105335, ""verdict"": ""unsat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.7601980976760387, ""verdict"": ""cancelled""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-crafted/simple_vardep_2.btor2,85a29d0fbaa53b7a3334956665fd62c8607046b0018cfc191ca9dd629be1c0c9,f5c99d70689af86bf1da6e6df79bb2b588013415c462cf7ed291d41bd7b6dd7b,loop-crafted,safe,unsat,true,ind,0.744908,,"{""ind"": {""error"": """", ""exit"": 1, ""time"": 0.744889672845602, ""verdict"": ""unsat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.7449083887040615, ""verdict"": ""cancelled""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invariants/eq1.btor2,cb1ee0cb290f3b407f412cad8495f70614967ce23f3fdb0495a7964a7d891297,25968452e79f255f77f7ddf56686e96de1f39b0fe2c3e9fe8a7d7769999fc63d,loop-invariants,safe,unsat,true,interp,0.744389,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.7443886250257492, ""verdict"": ""cancelled""}, ""interp"": {""error"": """", ""exit"": 1, ""time"": 0.744372084736824, ""verdict"": ""unsat""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invariants/eq2.btor2,417578414241a795a230153b1ecc4e300897779d747d0b134d65b8cb082996a0,2b884f568049abacc2302384cebfad7057c0047d91d1498fe79f643c2743cc69,loop-invariants,safe,unsat,true,interp,0.602561,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.6025610901415348, ""verdict"": ""cancelled""}, ""interp"": {""error"": """", ""exit"": 1, ""time"": 0.6025497429072857, ""verdict"": ""unsat""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invariants/linear-inequality-inv-a.btor2,7f4a50ea019dab779692e9efb0cc24f7defdb886e224a7c58193a012a852dc16,eeb7732635d3ae625ec7cbcbb76224da18092fae5c89bf7ab8d68b51e54f4815,loop-invariants,safe,timeout,false,ic3ia,20.080927,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.004120636731386, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.004120636731386, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invariants/linear-inequality-inv-b.btor2,25e9281249a4d8672c62e280c95e1bf5825f9d806caeb7722f5ca3934598544e,0f55e4302edb0a37ff86342391f10b4bccef988db9bdfaf948e856d980098b5e,loop-invariants,unsafe,sat,true,ind,0.454866,,"{""ind"": {""error"": """", ""exit"": 0, ""time"": 0.45485423877835274, ""verdict"": ""sat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.45486587285995483, ""verdict"": ""cancelled""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invariants/linear-inequality-inv-c.btor2,e9f24ede41024d1e2d7e10a837fd1e4588f183ac5ea6367112225749069a1876,dc97bca5346ebea9d4e8c92b83e2ca9cd8148855ad4c6ca4860ef9c37fdb5a67,loop-invariants,safe,timeout,false,ic3ia,20.086438,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.002495687454939, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.002495687454939, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invgen/MADWiFi-encode_ie_ok.btor2,c66d8110ed7730153d550a07d80497b7f747c41f95e3ce01632eda5f84bac7d8,b5843dda5e7f67b8debddc1af1534c6e2f15021c6983ea2c674b999de7d1fde1,loop-invgen,safe,timeout,false,ic3ia,20.147620,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.005856059491634, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.005856059491634, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invgen/SpamAssassin-loop.btor2,8766f2f99e909941ced206fdb9a1dab7205d1110e0a0c2ee85db86100df3236b,68d0cd7105ca5c9fa73e412cfaf7aa09b6f04a9b26a9696fb8132e09b90da9ba,loop-invgen,safe,timeout,false,ic3ia,20.138099,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.009874947369099, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.009874947369099, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invgen/apache-escape-absolute.btor2,88ae7d1cb479ffa2e6b9b6403c7e921ea32f376b3b59e222e0717ebfc667c53c,a9d0e09285ed105b29946d8da538f9627baac00fa7c12393fc4b3cae6a405c5e,loop-invgen,safe,unsat,true,interp,6.741750,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 6.741749539971352, ""verdict"": ""cancelled""}, ""interp"": {""error"": """", ""exit"": 1, ""time"": 6.741727974265814, ""verdict"": ""unsat""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invgen/down.btor2,4916948e25c62ec96f8e6f9d55e31c2f3a3efc637763a1a0fb39d592b879bbeb,b4eb3968755e000eeaadf99e38114770179d7cbad12c8f277139d9160d6d2b8a,loop-invgen,safe,timeout,false,ic3ia,20.124425,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.008813943713903, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.008813943713903, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invgen/fragtest_simple.btor2,9056c45d74dc2b7572d77ecec1b33c7b449229797a8e39b46d0f5efe77300ec3,a9292b91adfde55acc76fa1cfd3626c83ddec39353f4000393b6e102d4334ab9,loop-invgen,safe,timeout,false,ic3ia,20.115902,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.00805063918233, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.00805063918233, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invgen/half_2.btor2,ecfbf6ed137b664e17dbc08eb9e8229f65b8d99e5460503f876e0f97a78137a1,0c3ac67d4c4e6b15502967e5137612822c5a312cde32c7f3c866cd47b598006b,loop-invgen,safe,timeout,false,ic3ia,20.105747,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.001645132899284, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.001645132899284, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invgen/heapsort.btor2,f7fb24aa2f34d8713d3565db2bac6fa89ad16599a9ee04a53519277a86350df3,a9ddc1895f3a2766e8e86b924ecab86dd64e4eb86a07ad3ff7ccc92aec803dfd,loop-invgen,safe,timeout,false,ic3ia,20.109820,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.009659752249718, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.009659752249718, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invgen/id_build.btor2,63f79bec82b8481b671c2225043cb537b8cd1435575d81157f5002d7d298bdfa,9f09ba2cd3f4b308e62b36c2fa670b78ecb8227e9067a45ade762a8c5edba778,loop-invgen,safe,unsat,true,ind,0.315029,,"{""ind"": {""error"": """", ""exit"": 1, ""time"": 0.3150023967027664, ""verdict"": ""unsat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.3150293081998825, ""verdict"": ""cancelled""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invgen/id_trans.btor2,fdc57df44a2884ecdbcc8a341de2a349398ebb4cd44326fc6b6ee4e62e99af1f,57db45734209707f4e901d2380266222d2fcca8a26597b1f268f6a9ae1519c5b,loop-invgen,unsafe,sat,true,ind,0.071994,,"{""ind"": {""error"": """", ""exit"": 0, ""time"": 0.07196056842803955, ""verdict"": ""sat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.07199391722679138, ""verdict"": ""cancelled""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invgen/large_const.btor2,05fe412e48b075bcd4cdd210c6baf79f1c33f49f3dccbbf31ff1a6837696f285,e5fce9620a92b3264ac061ff282608f1ae2ec756d27dfb9473ffb217ff0e20b5,loop-invgen,safe,unsat,true,ind,0.183337,,"{""ind"": {""error"": """", ""exit"": 1, ""time"": 0.18330585584044456, ""verdict"": ""unsat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.18333668261766434, ""verdict"": ""cancelled""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invgen/nest-if3.btor2,332d4770d7e166194860ecfc7fca71cce514c3c17b2ae8dbf44968b951d232ed,d058183dd03a0c0824ab3ef5963c3fa6e7eedd2611e8f173877d70961d6d39c5,loop-invgen,safe,unknown,false,ic3ia,12.885367,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.000350210815668, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.000350210815668, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invgen/nested6.btor2,2a22d937ac43e4f0c6d965e2af0b1f57e0d5e555cd1e9e3d99820a8c8039a8f1,3f3053343f04af8f90aaddf406dca8e98aa4b85dc4bbe789fc5539f673a74605,loop-invgen,safe,timeout,false,ic3ia,20.094957,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.008399523794651, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.008399523794651, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invgen/nested9.btor2,7a77d47c17dcb48101ef118114bc42f68356802d45651e43bcee1343e7d10a89,8df3c6f720eec8e18fbc2821c2ec292f5fccda81199eb55995ae851328424dea,loop-invgen,safe,timeout,false,ic3ia,20.102771,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.009791128337383, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.009791128337383, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invgen/sendmail-close-angle.btor2,5d5eaeb20519fe8a6c5b3621afd6dfdb90b61582560033b0cf4517663ca1cfdc,ffe5cf251334b6b8db3d6437c0e3b31a00954db153a75d3bf76a01fffc9b2d05,loop-invgen,safe,timeout,false,ic3ia,20.244413,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.007981110364199, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.007981110364199, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invgen/seq-3.btor2,b86a42a76a8a40d7532a7bf20b97c28e78fe7c43b4d2df6bfa240a6ebcb8ff7b,4d4f4a40f70b09d7988380c70430f85c0a2e743219faffef3dd51e5bc0d219ca,loop-invgen,safe,timeout,false,ic3ia,20.177880,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.006467208266258, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.006467208266258, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invgen/string_concat-noarr.btor2,ed3071d97d51712138d3c599fd253926891f1aa81f58747e9bb8ea633a48062d,1d81133c8e53cedc8331e8d7383473d5342e99fb2ad5676f51df75ea6bc4d097,loop-invgen,safe,unknown,false,ic3ia,19.366790,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.003431279212236, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.003431279212236, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-invgen/up.btor2,a77be2986334a0a4cc587d8aa274cfb335b26b7992802625cf14f7d1a082a470,12b61419ba1726cb6f2f5f0fb58b49678a86252bdef79ccaf85a2f04468d2cd3,loop-invgen,safe,timeout,false,ic3ia,20.218336,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.001589938998222, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.001589938998222, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/afnp2014.btor2,5bcab1026327b9c2fb643e45a44ec4084d4eb57dcdd81a209c2d44296af3fd9a,20d17dc2fb416d4ec8c24e0d8d85218507d10820839dfe7243caa98903b4bb54,loop-lit,safe,unknown,false,ic3ia,19.296212,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.00866598263383, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.00866598263383, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/as2013-hybrid.btor2,567cac98607d54c15e10fddabe68177d7f79051689cdf8ea32bc3c8c380d65bb,7c98b14d487f472be78d543ff9f5e66c9c43c692ee1007f45989888a90fd3b92,loop-lit,safe,unsat,true,ind,0.072262,,"{""ind"": {""error"": """", ""exit"": 1, ""time"": 0.0722331553697586, ""verdict"": ""unsat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.07226211205124855, ""verdict"": ""cancelled""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/bh2017-ex-add.btor2,81484604147b25a1b171badb67c98da51d9925158aa74683eedd9962de2c0490,d38bca6f6ac9789578abbb02fdb40dd19884754c513756fe2e52d33a4f708595,loop-lit,safe,unsat,true,ind,0.051798,,"{""ind"": {""error"": """", ""exit"": 1, ""time"": 0.051768772304058075, ""verdict"": ""unsat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.05179767683148384, ""verdict"": ""cancelled""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/bh2017-ex1-poly.btor2,f1862a1c55f287f26d67a09301c24951a2153a18e35473cc5d22aff0a55ebbf9,ac241b58b211605afef83fa6069de83e05545785c84351d29fe2c15edc6c953c,loop-lit,safe,unsat,true,ind,2.390361,,"{""ind"": {""error"": """", ""exit"": 1, ""time"": 2.3903377540409565, ""verdict"": ""unsat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 2.390361048281193, ""verdict"": ""cancelled""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/bh2017-ex3.btor2,78f731ae190a9479c80b7bae9d0d21deef4e8d8b4b67efc554112296f79e0e7f,57d0888d78ba64f68fc64b031be0cf71863ca62a12eef11df3bde0d262de164b,loop-lit,safe,unsat,true,ind,0.117587,,"{""ind"": {""error"": """", ""exit"": 1, ""time"": 0.1175629049539566, ""verdict"": ""unsat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.11758701875805855, ""verdict"": ""cancelled""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/bhmr2007.btor2,3adee511b084a7290f5e3d40a3f6e0eb8e18337ba70555196bfb37fbfe23b44d,b25a0506af6081a93143c6904919933985e13d8f6d590f85b5b35a72687a89b1,loop-lit,safe,timeout,false,ic3ia,20.108673,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.00809857621789, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.00809857621789, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/cggmp2005.btor2,f4f4f24c7eeaebb741bb4e62ed9d4fad2854a72e5b037dd0dcac2e00c97bfba3,b1ee5a5b8caa13b048d3c06cd97d0bad3060cc9f3fbfb010b2949a3d13c5d5d3,loop-lit,safe,unsat,true,ind,0.219238,,"{""ind"": {""error"": """", ""exit"": 1, ""time"": 0.21920918300747871, ""verdict"": ""unsat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.2192382588982582, ""verdict"": ""cancelled""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/cggmp2005_variant.btor2,08d9434ddd0190924b0536cb4281a22e5cac32068a5870f39327d70ab96164ef,c2a4d8430d442ccee3f87d4cfa6d3c77a3ac3c14254c0b2b25791726589ef8ae,loop-lit,safe,timeout,false,ic3ia,20.103650,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.004376109689474, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.004376109689474, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/cggmp2005b.btor2,3d96ce42eec87679ee0e7a37251eace15b910774c5551f9cbe6ac27333a743a8,1041257ee565fc306f7aa52359d391f90360af38959a03b968225ad0c6d969a3,loop-lit,safe,unsat,true,ind,0.062598,,"{""ind"": {""error"": """", ""exit"": 1, ""time"": 0.06255638599395752, ""verdict"": ""unsat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.06259812042117119, ""verdict"": ""cancelled""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/css2003.btor2,63a17625b72602027debc1d0ecc6914b06803b8215399e24f90b406efe232dd0,ca8dab9353d645eee8331f8c157a3bbd7f5a0de208be70ba7778aa0f2c583094,loop-lit,safe,unsat,true,ind,0.067169,,"{""ind"": {""error"": """", ""exit"": 1, ""time"": 0.0671330951154232, ""verdict"": ""unsat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.06716937199234962, ""verdict"": ""cancelled""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/ddlm2013.btor2,d90a5ab525fad5af6f7b4cc137beabd5120cb3bb7f0b4622f601bc6f7d72c982,7b90c5ad03a3f905e4ed35051b61284dc9b1614a06fd125b7d9d10f4725aa17c,loop-lit,safe,timeout,false,ic3ia,20.117268,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.006549898535013, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.006549898535013, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/gj2007.btor2,43b83193d91f0fbf5e8b6811864d104597f6aa363eb2e3af1dd2dd18784dac2f,9bf22528dc2b935714dcd726a55685ca9941664f0ad0b886002f7a90214c48eb,loop-lit,safe,unknown,false,ic3ia,11.891666,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.001036614179611, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.001036614179611, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/gj2007b.btor2,fc08e6eb13be10ad1e5bce28b33cd91902045c026dbe81f6393c1e76a879978c,10ecc8f124fe27235e8a482b96c33b6e4d36ee4c6a008626524a42cd3a1c73fa,loop-lit,safe,timeout,false,ic3ia,20.094735,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.005003191530704, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.005003191530704, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/gr2006.btor2,48113739da97e59dfc8ddfc496838d955c8cd58d5c1973911eada6f3dc93b793,22a111936c6d41dc1bc5157d360191abc21f3ec646bb7f3e7ede8eaea41471d7,loop-lit,safe,unknown,false,ic3ia,16.680650,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.000906895846128, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.000906895846128, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/gsv2008.btor2,47e66ac7b4bb26d008bce7a94f81a2f81a25944f7905a05da80d701de769b9dd,ad0b8787e92cb3cf83ee69850fd9d355fab5c64ddb5ad1abfcca157ade1d4c22,loop-lit,safe,unknown,false,ic3ia,15.096271,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.001539256423712, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.001539256423712, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/hh2012-ex1b.btor2,00f7c303a529d3057fcc087d1ba70bd4385a0c26b48a4f7a5e4ef94aec51d71e,a3f9f7fe52aebb236cd4efa337b6930821ac21e3cf95c04483afb929ff7981f0,loop-lit,safe,unknown,false,ic3ia,12.961071,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.00985910370946, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.00985910370946, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/hh2012-ex3.btor2,f22e1f6c076b43e712be692d22020c41f76c7407eaacfcf21db02eb6ded428a8,a9a80b451ccdb59152a08cb184cf4ec4e781067916c6dfeca3aa95f60170e5d9,loop-lit,safe,unsat,true,ind,0.112398,,"{""ind"": {""error"": """", ""exit"": 1, ""time"": 0.11236721277236938, ""verdict"": ""unsat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.11239776760339737, ""verdict"": ""cancelled""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/hhk2008.btor2,34e4943a3fcb6f5422966b9d638da22c4bfae4658a90d8cedfb52e53958e0a1a,0c95403bb44cb0ea36c25cdc127898e79935815c3c45d3b02160c653981812e2,loop-lit,safe,timeout,false,ic3ia,20.070885,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.003165151923895, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.003165151923895, ""verdict"": ""timeout""}}"
